,artist,track,date,chart,spotify_query,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1825,P!nk,Just Like Fire,2016-10-01,hot-100,P!nk+Just+Like+Fire,0.632,0.701,7,-5.921,1,0.146,0.0114,0.0,0.108,0.497,162.958,audio_features,7K5dzhGda2vRTaAWYI3hrb,spotify:track:7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,215414,4
1826,Usher Featuring Young Thug,No Limit,2016-10-01,hot-100,Usher+No+Limit,0.717,0.523,10,-6.506,0,0.0611,0.0799,0.0,0.206,0.282,127.047,audio_features,1CDBn2Lm7E63XKQDsdCq6O,spotify:track:1CDBn2Lm7E63XKQDsdCq6O,https://api.spotify.com/v1/tracks/1CDBn2Lm7E63XKQDsdCq6O,https://api.spotify.com/v1/audio-analysis/1CDBn2Lm7E63XKQDsdCq6O,228613,4
1827,twenty one pilots,Stressed Out,2016-10-01,hot-100,twenty+one+pilots+Stressed+Out,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
1828,Kelsea Ballerini,Peter Pan,2016-10-01,hot-100,Kelsea+Ballerini+Peter+Pan,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,audio_features,2wqXQjOmQ9KoBm9Ssgt4Fo,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,200040,4
1829,Lady Gaga,Perfect Illusion,2016-10-01,hot-100,Lady+Gaga+Perfect+Illusion,0.613,0.857,1,-5.492,0,0.0366,0.0012,0.0,0.358,0.664,124.987,audio_features,56ZrTFkANjeAMiS14njg4E,spotify:track:56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/tracks/56ZrTFkANjeAMiS14njg4E,https://api.spotify.com/v1/audio-analysis/56ZrTFkANjeAMiS14njg4E,182000,4
1830,Ariana Grande,Into You,2016-10-01,hot-100,Ariana+Grande+Into+You,0.623,0.734,9,-5.95,1,0.107,0.0162,1.9e-06,0.145,0.372,107.853,audio_features,2meEiZKWkiN28gITzFwQo5,spotify:track:2meEiZKWkiN28gITzFwQo5,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,244453,4
1831,Mike Posner,I Took A Pill In Ibiza,2016-09-01,hot-100,Mike+Posner+I+Took+A+Pill+In+Ibiza,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,audio_features,1MtUq6Wp1eQ8PC6BbPCj8P,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,197933,4
1832,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),2016-09-01,hot-100,Fifth+Harmony+All+In+My+Head,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,audio_features,7nD9nN3jord9wWcfW3Gkcm,spotify:track:7nD9nN3jord9wWcfW3Gkcm,https://api.spotify.com/v1/tracks/7nD9nN3jord9wWcfW3Gkcm,https://api.spotify.com/v1/audio-analysis/7nD9nN3jord9wWcfW3Gkcm,210573,4
1833,Florida Georgia Line,H.O.L.Y.,2016-09-01,hot-100,Florida+Georgia+Line+H.O.L.Y.,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,audio_features,0BCy325UZyR9z0t0uxwn2N,spotify:track:0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/tracks/0BCy325UZyR9z0t0uxwn2N,https://api.spotify.com/v1/audio-analysis/0BCy325UZyR9z0t0uxwn2N,194187,4
1834,Rihanna Featuring Drake,Work,2016-09-01,hot-100,Rihanna+Work,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4
1835,Katy Perry,Rise,2016-09-01,hot-100,Katy+Perry+Rise,0.553,0.639,11,-6.445,1,0.0458,0.0468,0.0,0.107,0.442,101.418,audio_features,1CwNogTShsnsn1C8UhRmYX,spotify:track:1CwNogTShsnsn1C8UhRmYX,https://api.spotify.com/v1/tracks/1CwNogTShsnsn1C8UhRmYX,https://api.spotify.com/v1/audio-analysis/1CwNogTShsnsn1C8UhRmYX,203475,4
1836,Lukas Graham,7 Years,2016-09-01,hot-100,Lukas+Graham+7+Years,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4
1837,Meghan Trainor,Me Too,2016-09-01,hot-100,Meghan+Trainor+Me+Too,0.934,0.694,11,-5.849,0,0.101,0.0962,1.2e-06,0.478,0.835,123.829,audio_features,3KwwE4sgCzMaKWq6QBebmX,spotify:track:3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,181240,4
1838,DNCE,Cake By The Ocean,2016-08-01,hot-100,DNCE+Cake+By+The+Ocean,0.774,0.753,4,-5.445,0,0.0517,0.153,0.0,0.0371,0.896,119.002,audio_features,76hfruVvmfQbw0eYn1nmeC,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147,4
1839,Britney Spears Featuring G-Eazy,Make Me...,2016-08-01,hot-100,Britney+Spears+Make+Me...,0.701,0.7,7,-6.672,0,0.0925,0.146,0.0,0.206,0.592,122.984,audio_features,0nUGa8WQpQqg2vzJUprEo5,spotify:track:0nUGa8WQpQqg2vzJUprEo5,https://api.spotify.com/v1/tracks/0nUGa8WQpQqg2vzJUprEo5,https://api.spotify.com/v1/audio-analysis/0nUGa8WQpQqg2vzJUprEo5,230960,4
1840,Flo Rida,My House,2016-08-01,hot-100,Flo+Rida+My+House,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,audio_features,6Knv6wdA0luoMUuuoYi2i1,spotify:track:6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,192191,4
1841,Justin Bieber,Love Yourself,2016-08-01,hot-100,Justin+Bieber+Love+Yourself,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,50kpGaPAhYJ3sGmk6vplg0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,233720,4
1842,Ariana Grande,Dangerous Woman,2016-08-01,hot-100,Ariana+Grande+Dangerous+Woman,0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,audio_features,7l94dyN2hX9c6wWcZQuOGJ,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,235947,3
1843,James Bay,Let It Go,2016-08-01,hot-100,James+Bay+Let+It+Go,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533,4
1844,Beyonce,Sorry,2016-08-01,hot-100,Beyonce+Sorry,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,audio_features,0lnIJmgcUpEpe4AZACjayW,spotify:track:0lnIJmgcUpEpe4AZACjayW,https://api.spotify.com/v1/tracks/0lnIJmgcUpEpe4AZACjayW,https://api.spotify.com/v1/audio-analysis/0lnIJmgcUpEpe4AZACjayW,232560,4
1845,Ruth B,Lost Boy,2016-07-01,hot-100,Ruth+B+Lost+Boy,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,audio_features,4h0zU3O9R5xzuTmNO7dNDU,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/tracks/4h0zU3O9R5xzuTmNO7dNDU,https://api.spotify.com/v1/audio-analysis/4h0zU3O9R5xzuTmNO7dNDU,275280,4
1846,Zayn,Pillowtalk,2016-07-01,hot-100,Zayn+Pillowtalk,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,0PDUDa38GO8lMxLCRc4lL1,spotify:track:0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747,4
1847,Zara Larsson & MNEK,Never Forget You,2016-07-01,hot-100,Zara+Larsson+Never+Forget+You,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,6hmhG1b4LEyNuashVvuIAo,spotify:track:6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo,213428,4
1848,Justin Bieber,Sorry,2016-07-01,hot-100,Justin+Bieber+Sorry,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
1849,Jeremih,Oui,2016-07-01,hot-100,Jeremih+Oui,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,audio_features,0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,5
1850,Nick Jonas Featuring Tove Lo,Close,2016-07-01,hot-100,Nick+Jonas+Close,0.653,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.999,audio_features,3lSDIJ2abCrOdDJ6pshUap,spotify:track:3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap,234213,4
1851,Meghan Trainor,No,2016-06-01,hot-100,Meghan+Trainor+No,0.557,0.801,1,-3.602,0,0.218,0.0125,1.66e-06,0.737,0.654,92.135,audio_features,0l0CvurVUrr2w3Jj1hOVFc,spotify:track:0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/tracks/0l0CvurVUrr2w3Jj1hOVFc,https://api.spotify.com/v1/audio-analysis/0l0CvurVUrr2w3Jj1hOVFc,213507,4
1852,DJ Snake Featuring Bipolar Sunshine,Middle,2016-06-01,hot-100,DJ+Snake+Middle,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4
1853,Bryson Tiller,Exchange,2016-06-01,hot-100,Bryson+Tiller+Exchange,0.53,0.433,6,-10.598,1,0.185,0.108,0.0,0.135,0.274,160.14,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4
1854,Ghost Town DJ's,My Boo,2016-06-01,hot-100,Ghost+Town+DJ's+My+Boo,0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078,audio_features,4c0rkFPszqQTyC753tsCMU,spotify:track:4c0rkFPszqQTyC753tsCMU,https://api.spotify.com/v1/tracks/4c0rkFPszqQTyC753tsCMU,https://api.spotify.com/v1/audio-analysis/4c0rkFPszqQTyC753tsCMU,346840,4
1855,Prince And The Revolution,Let's Go Crazy,2016-05-01,hot-100,Prince+And+The+Revolution+Let's+Go+Crazy,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,audio_features,0QeI79sp1vS8L3JgpEO7mD,spotify:track:0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,280000,4
1856,Dierks Bentley,Somewhere On A Beach,2016-05-01,hot-100,Dierks+Bentley+Somewhere+On+A+Beach,0.569,0.638,7,-6.557,1,0.0291,0.000547,0.0,0.0848,0.438,144.042,audio_features,5CG9Ps5ynNjpKJHmwc95pa,spotify:track:5CG9Ps5ynNjpKJHmwc95pa,https://api.spotify.com/v1/tracks/5CG9Ps5ynNjpKJHmwc95pa,https://api.spotify.com/v1/audio-analysis/5CG9Ps5ynNjpKJHmwc95pa,197120,4
1857,Bryson Tiller,Don't,2016-05-01,hot-100,Bryson+Tiller+Don't,0.765,0.356,11,-5.556,0,0.196,0.222,0.0,0.0963,0.19,97.001,audio_features,3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,198293,4
1858,Adele,Hello,2016-05-01,hot-100,Adele+Hello,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,audio_features,4sPmO7WMQUAf45kwMOtONw,spotify:track:4sPmO7WMQUAf45kwMOtONw,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,295493,4
1859,Selena Gomez,Hands To Myself,2016-05-01,hot-100,Selena+Gomez+Hands+To+Myself,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,audio_features,1LoriJC05IrHIDwj3q0KC1,spotify:track:1LoriJC05IrHIDwj3q0KC1,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,https://api.spotify.com/v1/audio-analysis/1LoriJC05IrHIDwj3q0KC1,200680,4
1860,The Chainsmokers Featuring Rozes,Roses,2016-05-01,hot-100,The+Chainsmokers+Roses,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,audio_features,3vv9phIu6Y1vX3jcqaGz5Z,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,226739,4
1861,Shawn Mendes,Stitches,2016-05-01,hot-100,Shawn+Mendes+Stitches,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,5jsw9uXEGuKyJzs0boZ1bT,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT,206880,4
1862,Prince,Little Red Corvette,2016-05-01,hot-100,Prince+Little+Red+Corvette,0.777,0.7,1,-11.045,1,0.0869,0.235,8.02e-06,0.836,0.802,122.94,audio_features,6X4JeTWCuKEzKOEHXDtyBo,spotify:track:6X4JeTWCuKEzKOEHXDtyBo,https://api.spotify.com/v1/tracks/6X4JeTWCuKEzKOEHXDtyBo,https://api.spotify.com/v1/audio-analysis/6X4JeTWCuKEzKOEHXDtyBo,188613,4
1863,Prince And The Revolution,Kiss,2016-05-01,hot-100,Prince+And+The+Revolution+Kiss,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4
1864,Charlie Puth,One Call Away,2016-05-01,hot-100,Charlie+Puth+One+Call+Away,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,7soJgKhQTO8hLP2JPRkL5O,spotify:track:7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,194453,4
1865,Prince,When Doves Cry,2016-05-01,hot-100,Prince+When+Doves+Cry,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4
1866,Prince And The Revolution,Purple Rain,2016-05-01,hot-100,Prince+And+The+Revolution+Purple+Rain,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4
1867,Cole Swindell,You Should Be Here,2016-04-01,hot-100,Cole+Swindell+You+Should+Be+Here,0.489,0.641,7,-4.455,1,0.0282,0.0592,0.0,0.0857,0.303,136.095,audio_features,63thx7OANplv4I4BQsanHk,spotify:track:63thx7OANplv4I4BQsanHk,https://api.spotify.com/v1/tracks/63thx7OANplv4I4BQsanHk,https://api.spotify.com/v1/audio-analysis/63thx7OANplv4I4BQsanHk,190173,4
1868,Adele,When We Were Young,2016-04-01,hot-100,Adele+When+We+Were+Young,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,audio_features,7IWkJwX9C0J7tHurTD7ViL,spotify:track:7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,290907,4
1869,Justin Bieber,What Do You Mean?,2016-04-01,hot-100,Justin+Bieber+What+Do+You+Mean?,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,audio_features,4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs,205680,4
1870,Tory Lanez,Say It,2016-04-01,hot-100,Tory+Lanez+Say+It,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,audio_features,2Gyc6e2cLxA5hoX1NOvYnU,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/audio-analysis/2Gyc6e2cLxA5hoX1NOvYnU,237787,4
1871,Chris Brown,Back To Sleep,2016-04-01,hot-100,Chris+Brown+Back+To+Sleep,0.647,0.646,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,92.981,audio_features,6dlpABcXrQKRU9G00i6Zba,spotify:track:6dlpABcXrQKRU9G00i6Zba,https://api.spotify.com/v1/tracks/6dlpABcXrQKRU9G00i6Zba,https://api.spotify.com/v1/audio-analysis/6dlpABcXrQKRU9G00i6Zba,201253,4
1872,Alessia Cara,Here,2016-04-01,hot-100,Alessia+Cara+Here,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,audio_features,1wYZZtamWTQAoj8B812uKQ,spotify:track:1wYZZtamWTQAoj8B812uKQ,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,199453,4
1873,Troye Sivan,Youth,2016-04-01,hot-100,Troye+Sivan+Youth,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,audio_features,1cOyWWUr3oXJIxY0AjJEx9,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,185194,4
1874,The Weeknd,The Hills,2016-04-01,hot-100,The+Weeknd+The+Hills,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4
1875,The Weeknd,Can't Feel My Face,2016-03-01,hot-100,The+Weeknd+Can't+Feel+My+Face,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4
1876,Elle King,Ex's & Oh's,2016-03-01,hot-100,Elle+King+Ex's+&+Oh's,0.612,0.921,7,-2.879,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,audio_features,70eDxAyAraNTiD6lx2ZEnH,spotify:track:70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/tracks/70eDxAyAraNTiD6lx2ZEnH,https://api.spotify.com/v1/audio-analysis/70eDxAyAraNTiD6lx2ZEnH,202173,4
1877,Thomas Rhett,Die A Happy Man,2016-03-01,hot-100,Thomas+Rhett+Die+A+Happy+Man,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,audio_features,5kNe7PE09d6Kvw5pAsx23n,spotify:track:5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,227427,4
1878,Shawn Mendes & Camila Cabello,I Know What You Did Last Summer,2016-03-01,hot-100,Shawn+Mendes+I+Know+What+You+Did+Last+Summer,0.695,0.761,9,-4.582,0,0.0864,0.104,0.0,0.147,0.745,113.965,audio_features,2GyA33q5rti5IxkMQemRDH,spotify:track:2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/tracks/2GyA33q5rti5IxkMQemRDH,https://api.spotify.com/v1/audio-analysis/2GyA33q5rti5IxkMQemRDH,223853,4
1879,Coldplay,Adventure Of A Lifetime,2016-03-01,hot-100,Coldplay+Adventure+Of+A+Lifetime,0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4
1880,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,2016-03-01,hot-100,Meghan+Trainor+Like+I'm+Gonna+Lose+You,0.63,0.53,0,-7.259,1,0.0434,0.4,0.0,0.177,0.417,108.038,audio_features,2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,225053,3
1881,The Weeknd,In The Night,2016-03-01,hot-100,The+Weeknd+In+The+Night,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,audio_features,25KybV9BOUlvcnv7nN3Pyo,spotify:track:25KybV9BOUlvcnv7nN3Pyo,https://api.spotify.com/v1/tracks/25KybV9BOUlvcnv7nN3Pyo,https://api.spotify.com/v1/audio-analysis/25KybV9BOUlvcnv7nN3Pyo,235653,3
1882,Selena Gomez,Same Old Love,2016-03-01,hot-100,Selena+Gomez+Same+Old+Love,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,audio_features,1BZG99C7Co1r6QUC3zaS59,spotify:track:1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,229080,4
1883,Mark Ronson Featuring Bruno Mars,Uptown Funk!,2016-03-01,hot-100,Mark+Ronson+Uptown+Funk!,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667,4
1884,Daya,Hide Away,2016-03-01,hot-100,Daya+Hide+Away,0.885,0.801,11,-4.716,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,audio_features,0uyZ5ckiIUbFZd3P6RWmrj,spotify:track:0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/tracks/0uyZ5ckiIUbFZd3P6RWmrj,https://api.spotify.com/v1/audio-analysis/0uyZ5ckiIUbFZd3P6RWmrj,192376,4
